,listing_id,id,date,reviewer_id,reviewer_name,comments
55010,8671797,294137855,2018-07-21,24522133,Jonathan,great stylish garage apartment with all of the amenities you would need and close to downtown
180028,23642743,406182980,2019-01-28,100664037,Alyson,"If you are looking for a safe and (mostly) quiet place to rest your head, this is a GREAT option! 
Close to many area attractions, restaurants, bars and dispensaries, this place is idea for travellers who don't plan on spending a great deal in the room. Its an awesome spot if you just need a place to lay your hed between activities. Because the host stays in the house above, I WOULD NOT suggest this place if you are sensitive to people walking and talking above you or if you are looking for a quiet place. 
This place has everything you need for a quick weekend trip or adventure home base. 
There are many transportation options nearby; Lyft rides were available 24 hours/day, bus and other transit lines were a short walk away. The train station was only a mile or so away, so getting to and from the airport was a simple process. 

The host was super attentive and friendly. I'd DEF SUGGEST this place for weekend Denver visitors."
177505,23378643,243378453,2018-03-15,21964769,Samantha,We had a great stay at James’s house! It really felt like our home away from home and was a perfect home base for exploring all that Denver has to offer. I would absolutely recommend this place for a comfortable and laid back residence!
54921,8650761,155236874,2017-05-27,13643806,Stephen,"Great place to stay, comfy beds, nice kitchen,quiet neighborhood with easy walk to groceries, coffee shop, dining along Broadway. We never felt the need to get in our car. "
12212,1733052,9980523,2014-01-22,10489930,Davis,"This is a great place to stay: central location, comfortable accommodations, and friendly hosts.  It's a basement unit that consists mainly of two rooms. It's got a big living room with a large television and sofa, a mini fridge and bar sink, and a lil twin bed tucked away in the corner. It's also got a nice, soft bed in a separate bedroom, a big ole bathroom w/ a large bathtub, and a lil utility closet with a washer and dryer. Parking can get a little dicey on the weekends, but I always ended up finding a spot less than a block away. Stay here- you won't regret it!  "
200731,26530949,308608870,2018-08-16,32266161,Chuck,Great location with stylish decor and amazing sunrise view
235249,34306107,479973364,2019-07-01,66814976,Erin,"The basement at Ben & Kirby’s place is very clean and quiet in a nice, residential neighborhood. We walked several times to the RiNo area where there are lots of restaurants, breweries, and bars. It’s a bit of a long walk but perfect for beautiful summer evenings in Denver. We found the location convenient for getting on the highway to go out to the mountains and for taking Lyfts downtown."
194519,25486771,284630547,2018-07-01,48154231,Chris,Eric’s place is a fantastic little pit stop for the night. It’s close to the best of Denver and the breakfast amenities are a nice touch.
149295,20772970,427015595,2019-03-22,22964124,Miranda,Book before it’s full. Very homey comfy place to stay instead of a hotel!
92493,13884205,538425329,2019-09-29,22109610,Etienne,"Very nice place, good location, Andrea is really nice and welcoming."
236514,34696373,528802784,2019-09-13,63663592,Ricky,"Laura’s place was great! At first I didn’t think it was going to be good but; turns out it was batter than what it looked in the pictures and reviews. Laura and Tony are awesome hosts, if you have questions they have answers. I really enjoyed staying here and not only was the room clean but the bed was top of its class lol if you are ever in town this place will be perfect for you!"
136590,19180922,492939615,2019-07-21,107377876,Travis,"This is a fantastic location, close to several great spots near downtown. We enjoyed being able to walk to breweries, coffee shops, and even ice cream during our stay. There were enough beds and space to accommodate our larger group (8 people total) and a really nice lawn area for relaxing in the cool summer breeze in the evenings. We thoroughly enjoyed our stay - beds were clean and comfortable, decor was tasteful, and there were plenty of provisions for the odds and ends that were forgotten at home. Overall we were very pleased with our stay. Thank you!"
62894,9523086,413634202,2019-02-17,25317029,Kent And Mary,Eric is a great host.  The house is in the best part of Denver with so many places to visit.  the house itself is super clean and comfortable!
162882,21796586,432095414,2019-04-02,160315773,Míguel,The place had every accommodation available for traveling! Very clean. My family enjoyed their stay and will definitely rebook if in the area again.
197050,26029313,496629553,2019-07-27,130969621,Jonatan,Very nice house in a nice location.
242793,37914178,559303748,2019-11-03,197736769,Michael,Had a good time staying here
191147,25027450,520619377,2019-08-30,31070096,Garrett,Great house...spacious...excellent location. Joseph was super quick to answer any questions we had. A great location to explore Denver and the surrounding areas.
112766,16163913,286600938,2018-07-06,199310549,Eddie,"Very nice place and Molly, she’s a great host."
234104,33930838,512838454,2019-08-18,118975673,Sierra,"Our stay here was a great time. Only downfall was we thought the place was central heat and air, but it’s a AC unit which wasn’t that big of a deal. 
Other than that, we LOVED the place. All of us was comfy and we had a small group too. So plenty of space to sleep and hang out."
43308,7070674,208935443,2017-11-03,42734738,Deshawn,"Everything described is exactly how it is. Clean, safe and quiet area, close to many things. All questions and concerns are answered almost immediately definitely a plus. Perfect place."
55784,8718728,542654061,2019-10-06,104305446,Cesar,Good place
19132,3150813,59187619,2016-01-07,12836591,Nick,The house was amazing. Mark was very helpful. Pictures dont do it justice. Would love to rent again when in Denver.
146082,20419783,449877844,2019-05-07,239380247,Dan,This place was very clean and well stocked with the basic necessities! I would definitely stay here again. We were given complete privacy although if we needed anything the hosts were only a phone call away.
73412,11521979,496555780,2019-07-27,31239150,Amelia,Great location and style!
