listing_id,id,date,reviewer_id,reviewer_name,comments
23018117,531962555,2019-09-18,39388082,Sheryl,"Aneel's place is a beautifully appointed, just-completed condo in Denver.  Our bedroom suite included a very comfortable bed, a beautiful bathroom with  a marble floor, a large marble shower, and marble floors.  There was even a HUGE walk-in closet with all kinds of storage in the suite. The wifi was strong, the flat screen tv in the bedroom had Netflix, Hulu, etc.  Aneel and Preety are friendly and helpful, and gave us many useful tips. Our interest in coming to Denver was to take day-trips to Pike's Peak, Rocky Mountain National Park, Lookout Mountain, etc.  The location of the condo was great for this, as well as for taking in the sights and offerings of Denver.  Highly recommended."
32308946,436683311,2019-04-13,109651284,Bailee,"Its very rare to find an Airbnb that blows your (already high) expectations out of the water. Staying at Candice’s space was a highlight of our trip here to Denver. The space is absolutely breathtaking, filled with detailed artwork, a fabulous bathroom, a comfy bed, and enough space to feel right at home. 
Her pets are an absolute delight to be around and Candice herself is such a kind, present, and humble human. 
Our time staying with Candice is a memory we will hold onto!"
7238579,550478149,2019-10-18,286716050,Jay,April is very welcoming and her home is just as welcoming.
26029313,461452650,2019-05-31,234417346,Lauren,"Such an amazing place to stay! Extremely well kept, beautiful decorations and such a gracious host! It is in a quiet neighborhood and perfect distance from downtown. She really went above and beyond to make sure we felt comfortable and safe! She included many personal touches and it was the perfect home away from home for the week- highly recommend! Thanks again."
16861201,555677718,2019-10-27,15938482,Mike,The host canceled this reservation 56 days before arrival. This is an automated posting.
18121292,541047206,2019-10-04,75294540,Mike,Super comfy bed! Friendly hosts and clean area!
15746851,477719940,2019-06-28,11146719,Eric,We had a great stay at Rob’s place! Great location and parking was easy. We enjoyed having access to a kitchen with coffee provided.
19207597,414435113,2019-02-19,38616844,Laura,Ben's place was fantastic!! Very good location and easy to travel to other areas of Denver from. I was super impressed at how spacious and clean this guest house was! It had every amenity we could have asked for. The kitchen was well equipped and the bed was super comfortable! The check in process and communication was easy breezy. I would highly recommend Ben's place!!
31039806,458160649,2019-05-25,17154108,Troy,A pretty nice house in a decent part of town. Kind of a sketchy entrance through the alley and an overgrown backyard.
16944084,281435671,2018-06-24,1093754,Darren,John's place was great. The bed was super comfortable and the bedroom had nice amenities like a mini fridge and microwave. John was very welcoming and made me feel right at home. Would definitely stay there again!
15116690,550974895,2019-10-19,99075424,Bradford,Expect to love your stay!
7349270,173678510,2017-07-23,130579781,Bernardo,Everything was great and host are very responsive. 
18275427,223757643,2018-01-01,129934044,Sofia,Thank you so much to Daniel for this lovely place! It was a wonderful way to spend the New Year. Quiet neighborhood close to the main city sites. Great stay!
13414484,171510951,2017-07-17,50855758,Devon,I thoroughly enjoyed my stay at David and Cal's beautiful place. It was very clean and I loved the art all throughout the house. The location was great and they were very welcoming. I would recommend their house to anyone. 
2146050,555428092,2019-10-27,41860506,Chelsea,"Ryan’s carriage house apartment was exactly as pictured, check in and out was easy and convenient. Location was great, bed was comfy, Ryan’s pup was friendly, overall had a wonderful stay. Would recommend and would stay again on a future trip to Denver!"
11692342,464480600,2019-06-05,103773041,Tim,"Check in and check out was super easy. The place was super clean, and very well furnished. Really liked the private parking. The only issues I had were with the slow WiFi and the wonky tap in the kitchen."
787456,16261094,2014-07-24,17255079,Kevin,"This was our first Airbnb guest experience and our expectations were far exceeded!  We truly had a perfect stay.  Pamela is a gracious and generous host and her home is lovely in a lovely neighborhood--we enjoyed exploring the neighborhood on foot both during days and evenings.  We felt very welcomed and were assured that we should enjoy the perks of being a guest there.  Our unexpected bonus was an evening at the beautiful next-door Denver Botanic Gardens courtesy of Pamela.
"
8211278,190721486,2017-09-04,535282,Richard, .
9471950,436252824,2019-04-12,110165978,Brittany,"Had a wonderful stay. The apartment was very clean and included helpful amenities like toiletries, water, and breakfast foods."
16589595,243634187,2018-03-16,137010566,Rachel,Great place for an early flight to the airport! Tiela was very accommodating and her dogs were adorable! Bathroom is large and space is completely private!
32606610,461523784,2019-05-31,255278432,Alejandra,I rented the studio for my in-laws' visit. They loved it!!!!
28489801,489960862,2019-07-17,92484190,Daniel,Wonderful accommodation like living in a modern museum very comfortable and excellent location
16733876,521274153,2019-08-31,260910293,David,Great place to stay. Easy access to fun things around you.
7931953,420781621,2019-03-07,29858106,Amanda,"This little bungalow couldn’t be better situated for your Denver adventure. Adorable and spacious! Within easy walking distance of tons of restaurants, bars and local brew houses! We only stayed a night but would definitely stay again!"
17369013,157102499,2017-06-02,82481010,William,Very comfy private room and a great location. 
6869189,124369755,2017-01-01,6990461,Matthew,"Lucas' place makes for a wonderful home base for exploring Denver. Six of us stayed during a NYE trip and everything was wonderful, particularly the view of the fireworks from the roof deck. The place is clean and cozy with some great breweries and restaurants nearby. Checking in was smooth and Lucas was an extremely communicative and helpful host. Would absolutely recommend to anyone headed to Denver."
23877844,333738840,2018-10-07,20207995,Patrick And  Lorne,"Sarah’s apartment is lovely and exactly as described. The old brick is beautiful as is the kitchen which is fully outfitted. The neighborhood is one of the best in Denver and is very centrally located. 

Sarah was very responsive to my needs and was an excellent host. I highly recommend staying here."
